row_id,sample_name,label,target_region_group,paired_light_status,cluster_id,landscape_component_1,landscape_component_2
3316,CS131,1,RBD,paired,2,54.139283474857685,-7.27620014116267
3317,CS136,1,RBD,paired,4,-1.6740096362807373,8.397558838055865
3318,CS139,1,RBD,paired,1,-6.717536835527225,8.980831378656882
3319,CS143,1,RBD,paired,3,22.589334386308376,-6.5311723706069715
3320,CS15,0,RBD,paired,2,58.22581109929526,-9.962723105409482
3321,CS153,1,RBD,paired,4,1.2598132893726075,6.564076917714509
3322,CS156,1,RBD,paired,4,-0.22772952765411378,1.9767330640239549
3323,CS158,1,RBD,paired,5,28.86874949640579,7.620080668799132
3324,CS161,1,RBD,paired,5,33.64482714335036,4.793153466474339
3325,CS163,1,RBD,paired,7,7.1395131657565996,7.260142587193077
3326,CS165,1,RBD,paired,2,56.79382260519563,-8.986604748696655
3327,CS169,1,RBD,paired,4,4.733778909257563,3.578892417197815
3328,CS170,1,RBD,paired,3,9.433165227309187,3.0776332190000146
3329,CS172,1,RBD,paired,1,-4.381826992846898,6.544355619235378
3330,CS176,1,RBD,paired,1,-2.1552505632453207,11.658315409789244
3331,CS179,1,RBD,paired,4,-3.186326201136727,3.226215085096425
3332,CS180,1,RBD,paired,7,8.445363796760157,5.308661572983492
3333,CS181,0,RBD,paired,4,0.06608855083231832,4.552066678747075
3334,CS182,1,RBD,paired,4,-2.4987846082217886,3.520390946000295
3335,CS23,1,RBD,paired,4,4.2682014498322065,6.893757891842661
3336,CS24,1,RBD,paired,8,7.897141605518365,1.42871005260528
3337,CS26,0,RBD,paired,1,-2.3061034275776784,10.597593615877283
3338,CS27,0,RBD,paired,2,39.270102512438406,-7.917864127526875
3339,CS29,1,RBD,paired,7,-0.40136351630131467,12.496882588125223
3340,CS34,1,RBD,paired,4,-0.2871998231584243,-0.5777998429750247
3341,CS37,1,RBD,paired,3,20.823554662673246,-6.9958133753163105
3342,CS4,1,RBD,paired,3,28.367233670071933,-9.810135894145875
3343,CS40,1,RBD,paired,5,31.623145608795042,6.88318830266336
3344,CS41,0,RBD,paired,7,10.923359386514186,9.714800962481219
3345,CS42,1,RBD,paired,3,15.384703173181979,4.7685833570445535
3346,CS43,1,RBD,paired,4,2.32146969763078,6.2824555984936445
3347,CS44,1,RBD,paired,3,24.541227979118684,-8.17000561922108
3348,CS46,0,RBD,paired,4,-1.9549269675132006,2.859964091046517
3349,CS52,0,RBD,paired,1,1.7807464100198307,6.172827269092949
3350,CS54,1,RBD,paired,1,-1.12453906297866,7.882633493080384
3351,CS59,1,RBD,paired,3,21.410548937564453,-5.277592299449857
3352,CS65,0,RBD,paired,4,1.494203302941816,5.258461613614208
3353,CS8,1,RBD,paired,3,24.217529283906863,-4.293979698909156
3354,CS82,1,RBD,paired,1,-0.8484962348551877,8.00409843482594
3355,CS87,1,RBD,paired,3,37.36888916990399,-10.552405928374444
3356,CS90,1,RBD,paired,4,-0.6473892072704914,5.719537567843354
3357,CV-X1-126,1,RBD,paired,4,-2.7558241240208754,5.146098807952105
3358,CV1,1,RBD,paired,2,51.228168778567365,-8.612986470064495
3359,CV10,0,RBD,paired,4,2.918878885705279,-0.5848531351877735
3360,CV11,0,RBD,paired,2,57.38396542436746,-6.7377520774723925
3361,CV12,0,RBD,paired,1,-7.179495297540913,0.07543939959739564
3362,CV13,0,RBD,paired,7,-7.413379440318719,12.423143031473852
3363,CV15,0,RBD,paired,2,58.064889797992414,-9.396709965098252
3364,CV16,0,RBD,paired,2,54.155571137066296,-4.833771466246582
3365,CV17,0,RBD,paired,2,56.10120114671369,-8.347032671591917
3366,CV18,0,RBD,paired,2,54.89708578647569,-6.809459853757418
3367,CV19,0,RBD,paired,3,30.37078687457593,-6.177914238196294
3368,CV2,0,RBD,paired,2,57.731718525787535,-7.542674751659177
3369,CV2-20,1,RBD,paired,8,11.343877430082708,-1.5619410921049286
3370,CV2-66,1,RBD,paired,2,51.24343736903254,-3.1994734055435226
3371,CV2-71,1,RBD,paired,3,26.423572922573495,-6.932530307254293
3372,CV21,0,RBD,paired,2,54.415612976736135,-5.031407719466788
3373,CV22,0,RBD,paired,2,54.5849241350291,-8.628108095546246
3374,CV23,0,RBD,paired,2,59.39759805884917,-10.490905454324908
3375,CV24,0,RBD,paired,2,53.26979497721464,-7.13626387751717
3376,CV25,0,RBD,paired,2,55.21704669709958,-7.4432050805526835
3377,CV26,0,RBD,paired,2,51.795085035420726,-6.274868203665116
3378,CV27,0,RBD,paired,3,33.75922082175964,-7.361119939772564
3379,CV3-17,1,RBD,paired,8,-11.521959940325354,6.020691629292551
3380,CV3-25,1,other,paired,7,-6.590585160153243,12.373063770764588
3381,CV3-43,1,RBD,paired,8,-10.527099071509172,2.5831679566263146
3382,CV3-45,1,RBD,paired,8,-9.009976126874506,-4.296276975915223
3383,CV3-7,1,RBD,paired,8,-8.440023319731184,4.551207471413194
3384,CV32,0,RBD,paired,3,26.59087277394796,-7.863674565349505
3385,CV33,0,RBD,paired,3,40.69438431383474,-10.345006314349114
3386,CV34,0,RBD,paired,2,50.72627650069198,-6.9237874906130426
3387,CV36,0,RBD,paired,4,4.059804024533361,5.278087906346511
3388,CV37,0,RBD,paired,5,40.95850895932922,2.5096108166362256
3389,CV38,0,RBD,paired,2,54.86327150048036,-6.648111297259694
3390,CV38-113,1,RBD,paired,3,27.457266293889827,-8.462614491397957
3391,CV38-139,1,RBD,paired,3,24.703656242685426,-4.602309483866683
3392,CV38-183,1,RBD,paired,5,28.7727400781758,2.103507625313273
3393,CV38-221,1,RBD,paired,7,6.541246045800856,8.495679491396466
3394,CV39,0,RBD,paired,1,-5.160510938317666,-0.07547422394294256
3395,CV4,0,RBD,paired,2,55.714284208937286,-7.681184894839833
3396,CV40,0,RBD,paired,3,20.100265591487364,-9.22665648737357
3397,CV41,0,RBD,paired,2,53.78422875104553,-6.269920316272096
3398,CV42,0,RBD,paired,1,1.494367335884556,6.158971726210098
3399,CV43,0,RBD,paired,2,56.678806995637935,-9.340120743462718
3400,CV44,0,RBD,paired,2,45.83991239510724,-3.351757714920589
3401,CV45,0,RBD,paired,2,54.29864893519994,-6.430582980358057
3402,CV46,0,RBD,paired,1,-6.556705539821304,0.3410273607433992
3403,CV47,0,RBD,paired,3,20.48834571977656,-4.803262831023147
3404,CV48,0,RBD,paired,7,8.482383360763835,10.038719396513105
3405,CV5,0,RBD,paired,4,0.10580251131733383,-0.5933620169767899
3406,CV50,0,RBD,paired,2,50.314970668088414,-7.343306835782042
3407,CV503,1,RBD,paired,4,3.214158324639488,0.6837114083027126
3408,CV521,0,NTD,paired,4,-2.373430933573084,1.1043873201847518
3409,CV532,0,NTD,paired,4,2.4580407567629203,5.13188024317847
3410,CV576,1,RBD,paired,3,23.047592583228724,-6.764274115337132
3411,CV635,0,NTD,paired,5,33.15489510774632,6.2455385799330445
3412,CV664,1,RBD,paired,1,-2.9369244784900137,6.6593437252177585
3413,CV8,0,RBD,paired,2,55.63719031684173,-5.745984058802998
3414,CV9,0,RBD,paired,5,38.67648504014564,2.2829764199679823
3415,CV993,1,RBD,paired,4,-1.1844033384039339,3.04915300684636
3416,CZ-D7,1,RBD,paired,1,-6.726256060822681,5.440453732043026
3417,D14,1,RBD,paired,8,-11.247379146448813,6.705754452043678
3418,D27,1,RBD,paired,1,-7.908352200504951,-1.1173662887754314
3419,DH1048,1,NTD,paired,2,55.29160225184228,-7.48110765184984
3420,DH1049,1,NTD,paired,4,-0.924638346707765,7.412927470104257
3421,DH1050-1,1,NTD,paired,3,21.637488527765438,-9.927627281141428
3422,DH1050-2,1,NTD,paired,1,4.2347438192978535,9.253700769139012
3423,DH1051,1,NTD,paired,1,-1.4397522059806644,8.375864336387338
3424,DH1052,0,NTD,paired,2,48.6742445311867,-7.1841963037846845
3425,DH1053,0,NTD,paired,1,-7.256404043848326,4.856255777889449
3426,DH1054,0,NTD,paired,4,0.7314588002524492,6.079273836976907
3427,DH1055,0,NTD,paired,2,52.888506855257006,-6.649611756814991
3428,DH1056,0,NTD,paired,4,5.03836510747662,-0.5010313748083426
3429,DH1057-1,0,other,paired,1,-7.579576168762578,1.9110350093700232
3430,DH1057-2,0,other,paired,1,-8.713389810181175,0.5623739102994714
3431,DH1058-1,0,other,paired,1,-7.299866749285922,3.930096027248746
3432,DH1058-2,0,other,paired,4,-5.540063866175998,7.276235766445983
3433,DH1058-3,0,other,paired,4,-5.814524053506757,5.519419426113467
3434,DH1061-1,0,NTD,paired,1,-7.312385633524784,3.7740743232862193
3435,DH1065,0,NTD,paired,4,-3.195974422575671,2.0188620386337566
3436,DH1066,0,NTD,paired,4,-3.999058841239104,-0.07291222780744021
3437,DH1067,0,NTD,paired,1,-3.8863693497023015,6.281003749083229
3438,DH1068,0,NTD,paired,1,-5.575369244158539,3.6540768394680994
3439,DH1069,0,NTD,paired,1,-6.917140402691782,1.885643940376883
3440,DH1071,0,NTD,paired,1,-6.560054554840452,3.2432794543685435
3441,DH1075,0,RBD,paired,1,-3.7779172051816414,8.771372269228417
3442,DH1077,0,other,paired,1,-10.752346000018083,2.422796175869149
3443,DH1078,0,other,paired,1,-9.6886395910784,5.80635180291137
3444,DH1079,0,other,paired,1,-6.17332231662015,-0.32148406368572247
3445,DH1080,0,RBD,paired,1,-9.315797437966001,4.531640644894001
3446,DH1081,0,NTD,paired,1,-9.218544175724587,5.873902463442526
3447,DH1083,0,other,paired,4,3.1907293436191906,3.8685383333572996
3448,DH1084,0,other,paired,1,-5.294663980114692,4.103832352738571
3449,DH1085,0,RBD,paired,1,-4.878321040621535,4.840021256374539
3450,DH1086,0,NTD,paired,4,-2.437281679893229,2.1442360115839785
3451,DH1087,0,other,paired,1,-9.209157034265019,-3.8376057525350884
3452,DH1089,0,other,paired,1,-6.981623818750961,1.3196008156245012
3453,DH1090,0,NTD,paired,2,54.971065618291235,-9.416426735786304
3454,DH1091,0,RBD,paired,2,57.45134265042054,-6.114679350993801
3455,DH1092,0,RBD,paired,3,9.856661160569894,-2.1999012288282995
3456,DH1093,0,NTD,paired,1,-5.407297131940288,5.497809111134009
3457,DH1094,0,other,paired,4,6.342655137772023,1.932903424842402
3458,DH1095,0,RBD,paired,4,-6.107182134588561,1.5760123823238719
3459,DH1096,0,RBD,paired,2,53.05293758923229,-5.774676148468886
3460,DH1097,0,other,paired,1,-7.434320589009987,5.205126871184552
3461,DH1098,0,RBD,paired,4,-6.539149086825409,4.489545300147671
3462,DH1099,0,other,paired,2,54.87010982926919,-6.820733166784376
3463,DH1100,0,other,paired,4,2.932264844199549,7.820317255471252
3464,DH1101,0,RBD,paired,1,-7.447985688289682,3.9195680277683342
3465,DH1102,0,RBD,paired,2,56.15665255332836,-7.205832927740627
3466,DH1103,0,other,paired,4,-7.521788431707849,1.1491839367069632
3467,DH1104-2,0,RBD,paired,1,-6.992391579204455,2.6418744983944107
3468,DH1105-1,0,RBD,paired,1,-6.350730748985846,0.38332129584097774
3469,DH1106,0,NTD,paired,1,-8.929949581923289,2.249567393646944
3470,DH1107,0,RBD,paired,7,-10.304455948495445,5.5273954159098775
3471,DH1108,0,other,paired,7,-8.796936129849376,15.016948438340469
3472,DH1109,0,RBD,paired,3,10.532527316257982,-1.177692557935626
3473,DH1110,0,NTD,paired,1,-7.758116837803168,7.265139259435058
3474,DH1112,0,RBD,paired,1,-7.251515761570936,5.318461700192277
3475,DH1113,0,RBD,paired,4,-3.5168509812821926,0.3159261171267557
3476,DH1114,0,NTD,paired,1,-10.340022227010744,4.404655313394758
3477,DH1115,0,RBD,paired,4,-6.712031645933855,3.2095496499564575
3478,DH1118,0,NTD,paired,2,47.56040044845634,-7.319947548448372
3479,DH1119,0,NTD,paired,2,58.43897665293645,-6.581057595288179
3480,DH1120,0,RBD,paired,1,-5.245169716776331,5.67727831452698
3481,DH1121,0,other,paired,8,4.578778558105109,-1.0165619134758084
3482,DH1125,1,RBD,paired,4,-1.516350074972335,3.8306500589073447
3483,DH1127,0,RBD,paired,3,25.920399402978337,-5.490325662331981
3484,DH1131,0,other,paired,1,-2.1829232046620364,7.599850380256957
3485,DH1132,0,other,paired,2,54.48127215607048,-7.782390844287535
3486,DH1133,0,other,paired,7,9.425363405239015,6.540665536278631
3487,DH1134,0,other,paired,4,4.353295817741894,4.601183196738901
3488,DH1136,0,other,paired,1,-1.4223988667202296,5.374011629513728
3489,DH1137-2,0,other,paired,4,-7.855400809401382,-1.3551606352575185
3490,DH1137-3,0,other,paired,1,-8.13819743917414,-1.0541474679192546
3491,DH1138,1,NTD,paired,4,0.4073806513917397,2.7846686073739675
3492,DH1139,0,RBD,paired,2,55.15782834453338,-6.240437220664492
3493,DH1141,0,other,paired,4,1.6679206697802995,3.7652377084857607
3494,DH1142-1,0,other,paired,3,30.773736512530505,-3.3219296924419015
3495,DH1142-2,0,other,paired,4,12.910346458356052,7.722684483476766
3496,DH1142-4,0,other,paired,4,-3.8348829231673776,0.3022033275970952
3497,DH1144,0,NTD,paired,3,17.57766762816458,0.45919911602170893
3498,DH1145,0,other,paired,7,-0.9328924593546515,6.639576024126726
3499,DH1147,0,other,paired,3,29.406059134739294,-8.47472339364137
3500,DH1148,0,other,paired,1,-2.9136291614909884,10.33711793806902
3501,DH1149,0,other,paired,4,1.0883486246464495,8.460647816430821
3502,DH1150,1,RBD,paired,3,16.681519890780336,2.241022150124099
3503,DH1152,0,RBD,paired,3,26.261948771657377,-6.458962920217035
3504,DH1153,0,NTD,paired,1,-3.364838140189107,0.010865786350675628
3505,DH1156,1,RBD,paired,1,-7.47217787960343,5.122977170887532
3506,DH1157,0,other,paired,1,-7.477429891832195,2.945011101019962
3507,DH1159-1,0,other,paired,1,-8.316698192141033,2.102736956834588
3508,DH1159-2B,0,other,paired,1,-8.774007654313872,1.0406890162644766
3509,DH1162,0,NTD,paired,2,58.818355063826026,-8.730292101853879
3510,DH1163,0,other,paired,3,24.22416860391177,-5.108587195786442
3511,DH1164,0,other,paired,3,21.841956876507485,3.6816378882447975
3512,DH1165,0,other,paired,4,-2.6946741372247023,-0.7125762117069003
3513,DH1166,0,RBD,paired,3,15.420748210382406,-3.7335903088796565
3514,DH1167,1,NTD,paired,1,-3.4909054082308337,6.577565622399871
3515,DH1168,0,other,paired,4,8.652373467876693,-0.9756479319576746
3516,DH1169,0,RBD,paired,8,-10.400135778223095,-4.598427097876729
3517,DH1170,0,RBD,paired,8,-9.734430203730268,-4.8033115346058874
3518,DH1171,1,NTD,paired,5,31.032354001255687,6.089016093557968
3519,DH1172,0,RBD,paired,4,0.47697894041269995,8.637570925410838
3520,DH1174,0,other,paired,5,26.52007842394856,10.78733542824783
3521,DH1175,0,other,paired,2,53.9455155061708,-6.114169292801571
3522,DH1176,0,other,paired,4,-1.5776555052658419,6.137835062570878
3523,DH1177,0,other,paired,4,4.121756809554458,5.848221870806506
3524,DH1178,0,other,paired,4,-1.5182984047717807,9.693112957342137
3525,DH1181,0,other,paired,4,0.5946666017180156,-0.2142863584723783
3526,DH1182,0,other,paired,4,1.7547782991514376,8.632020557815265
3527,DH1185,0,RBD,paired,4,-1.6347836523073411,5.146155452908067
3528,DH1187,0,other,paired,4,-7.6113880058632795,2.263729513218981
3529,DH1188,0,other,paired,4,0.8448339020844268,2.56638162817068
3530,DH1190,1,NTD,paired,2,55.894846637891625,-8.337302724504605
3531,DH1191,0,RBD,paired,3,17.661846885541994,-8.125520476776403
3532,DH1194,0,other,paired,3,23.071061460078468,-7.822419572362025
3533,DH1195,0,other,paired,2,51.70901683481905,-7.496855543910192
3534,DH1197,1,RBD,paired,7,7.806687091093821,7.07582238931607
3535,DH1198,0,NTD,paired,2,58.0400907836295,-9.238186286768409
3536,DH1199,0,NTD,paired,2,56.43942653239663,-7.129690417914024
3537,DH1200,0,NTD,paired,1,-4.364020569501736,3.125439129385905
3538,DH1201,0,RBD,paired,2,56.70442339269569,-7.131938783027686
3539,DH1202,0,other,paired,1,-2.8357765205456182,8.828642674957768
3540,DH1203,0,RBD,paired,4,6.506595182903256,2.578115681904861
3541,DH1204,0,NTD,paired,4,-2.4528088793510707,6.5751719735016785
3542,DH1205,1,NTD,paired,2,54.12700375219723,-9.134715138293714
3543,DH1206,0,NTD,paired,4,0.13039614830145235,5.9293403204206205
3544,DH1207,0,other,paired,4,-0.8069215679611069,1.9000769805268438
3545,DH1208,0,RBD,paired,4,2.402995562184091,3.1164871100711045
3546,DH1209,0,RBD,paired,4,1.6995682275883257,4.122684951407895
3547,DH1211,0,other,paired,1,-3.013464120587102,7.6910700065113815
3548,DH1212,0,other,paired,4,4.941130590828607,8.388186394909063
3549,DH1213,1,RBD,paired,1,-6.045802389421979,2.769838733536547
3550,DK1,1,RBD,paired,0,-2.0481739723620516,-5.720091693969717
3551,DK10,1,RBD,paired,0,-6.737367906964688,-16.45580084874026
3552,DK11,1,RBD,paired,0,14.686720640084882,-0.5035786583311599
3553,DK12,0,RBD,paired,0,-6.587393805083804,-4.832215572344184
3554,DK13,0,RBD,paired,0,-2.2782970984195514,1.5532551008929927
3555,DK14,1,RBD,paired,0,-5.019574855404149,1.9860810934715885
3556,DK15,1,RBD,paired,0,1.2388360512587075,-7.7647063223415635
3557,DK16,0,RBD,paired,0,-6.5925328442945945,-7.1381737131949565
3558,DK17,0,RBD,paired,0,-4.072408480397989,-2.782501392478182
3559,DK2,1,RBD,paired,0,4.448293785338439,-5.3172532412363545
3560,DK4,1,RBD,paired,0,-2.71641376397647,0.8446458634808971
3561,DK5,1,RBD,paired,0,-4.940641267187203,-6.013085652983031
3562,DK6,1,RBD,paired,0,-1.287074842002481,-7.360332723180972
3563,DK7,1,RBD,paired,0,8.695922676862844,-6.626799085808455
3564,DK8,0,RBD,paired,0,-9.284657852628774,-14.635805475724007
3565,DK9,1,RBD,paired,0,-9.529898040413704,-3.202690517160807
3566,DL28,1,RBD,light_missing_or_single_chain,6,-11.988392094773701,-31.101626866254524
3567,DL4,1,RBD,light_missing_or_single_chain,6,-14.3681002676231,-33.89949088202901
3568,E3,1,RBD,paired,1,-5.48019556592834,9.410354555678603
3569,eCC12.1.1,1,RBD,paired,7,-8.50192914717055,10.733562145916924
3570,eCC12.1.10,1,RBD,paired,7,-4.9907631945463535,11.323121851499213
3571,eCC12.1.11,1,RBD,paired,7,-8.624836802975727,9.764055188041626
3572,eCC12.1.12,1,RBD,paired,7,-4.823525147018921,13.818534051701434
3573,eCC12.1.4,1,RBD,paired,7,-6.520782824313775,12.350486342152132
3574,eCC12.1.5,1,RBD,paired,7,-6.583003411667865,9.768046348353112
3575,eCC12.1.6,1,RBD,paired,7,-4.28951654651239,13.720597679345781
3576,eCC12.1.7,1,RBD,paired,7,-4.778329558448719,13.341112729319928
3577,eCC12.1.8,1,RBD,paired,7,-8.42538154418995,10.49827051022741
3578,eCC6.30.1,1,RBD,paired,7,-6.6267752857725215,10.587037742297664
3579,eCC6.30.10,1,RBD,paired,1,-6.795028779382664,5.243022086783114
3580,eCC6.30.11,1,RBD,paired,7,-6.511584835265945,9.523854790178575
3581,eCC6.30.3,1,RBD,paired,8,-9.323769391057652,5.5238758460419115
3582,eCC6.30.4,1,RBD,paired,7,-5.624723453252108,9.388001742667958
3583,eCC6.30.5,1,RBD,paired,7,-7.282427858784128,15.375185893548887
3584,eCC6.30.6,1,RBD,paired,4,-4.6648161830858195,1.4391814741733804
3585,eCC6.30.7,1,RBD,paired,7,-7.337142704974063,10.430826095109747
3586,eCC6.30.8,1,RBD,paired,7,-8.289274125644432,13.153348992417246
3587,eCC6.30.9,1,RBD,paired,4,-4.077442715609147,4.698465455391437
3588,eCC6.33.1,1,RBD,paired,7,-4.7237802370699535,12.041571239106155
3589,eCC6.33.10,1,RBD,paired,7,-4.718099864880953,12.748097866288505
3590,eCC6.33.11,1,RBD,paired,8,-8.382744940111396,6.927329885713665
3591,eCC6.33.12,1,RBD,paired,8,-7.476647045338806,7.750550692464837
3592,eCC6.33.2,1,RBD,paired,7,-4.090836518394265,13.260431034756587
3593,eCC6.33.3,1,RBD,paired,7,-4.192622004343596,12.756086301990468
3594,eCC6.33.4,1,RBD,paired,7,-4.035319407290438,12.542172696823028
3595,eCC6.33.5,1,RBD,paired,8,-8.915806341805435,6.661145099667169
3596,eCC6.33.6,1,RBD,paired,7,-5.524469510758931,13.930042609801978
3597,eCC6.33.7,1,RBD,paired,7,-5.434061524781592,9.16409797026727
3598,eCC6.33.8,1,RBD,paired,7,-4.450852962666472,13.619170168845702
3599,eCC6.33.9,1,RBD,paired,8,-8.483693417231716,6.194909709888223
3600,eCR3022.2,1,RBD,paired,7,-10.859286301584824,5.50944496079638
3601,eCR3022.20,1,RBD,paired,7,-10.849846788798953,5.879730442257813
3602,eCR3022.7,1,RBD,paired,7,-11.57637771583393,6.2596500218059745
3603,F05,1,RBD,paired,7,-3.38461038620398,10.234795904430879
3604,F10,0,RBD,paired,4,-0.9268133291014279,-1.0444392457711609
3605,F20,0,RBD,paired,4,-3.07646720313074,4.137323697112794
3606,Fab_15033,1,RBD,paired,4,-8.713647404788597,-3.7706682842429835
3607,Fab_15033-7,1,RBD,paired,4,-8.861871620800857,-5.857303609827376
3608,Fab-108,1,RBD,paired,4,-5.347101224851463,-2.3140627141803236
3609,Fab-120,1,RBD,paired,4,-0.9893829198278408,0.8259395585799376
3610,Fab-128,1,RBD,paired,4,-2.487209852607714,4.197448823592071
3611,Fab-158,1,RBD,paired,4,-3.9180801359299764,3.2210041358865205
3612,Fab-160,1,RBD,paired,4,-2.428637452989813,1.249040076418575
3613,Fab-178,1,RBD,paired,4,-5.457383126905336,0.2492348480455751
3614,Fab-180,1,unknown,paired,7,-6.972235681346558,1.8355833770155332
3615,Fab-192,1,unknown,paired,7,5.251405325438482,5.414752204605731
3616,Fab-236,1,RBD,paired,3,13.766309361439626,-14.170688521385145
3617,Fab-254,1,RBD,paired,4,-3.452735753768105,6.134787411173073
3618,Fab-298,1,RBD,paired,3,20.284544585721324,-10.005509699174691
3619,Fab-324,1,RBD,paired,8,-8.709513642437642,-1.635045280549142
3620,Fab-349,0,RBD,paired,4,-4.3177983630856795,3.9945379456920005
3621,Fab-368,1,unknown,paired,7,2.7655542987510557,8.352745397529237
3622,Fab-46,1,RBD,paired,7,-2.783441244958885,3.210470989387588
3623,Fab-52,1,RBD,paired,4,-2.9307023708255207,1.883098659587549
3624,Fab-56,0,RBD,paired,7,3.7673999356390615,10.001697167308842
3625,Fab-64,1,RBD,paired,4,-6.0675419132334305,-0.6506328328436892
3626,Fab-80,1,RBD,paired,7,0.6826093206705569,12.700070815254763
3627,Fab-82,1,RBD,paired,4,-6.3428814206794355,3.663465166846925
3628,Fab06,1,RBD,paired,4,-2.405831980264092,4.044543409623543
3629,Fab1-57,1,RBD,paired,3,21.045731531621904,-6.7087015433219
3630,Fab1-68,1,NTD,paired,3,23.992250891458625,-7.231231188955315
3631,Fab14,1,RBD,paired,8,-4.961243582558444,-6.543494319891722
3632,Fab2-30,1,RBD,paired,7,5.225054090273842,10.211529104091163
3633,Fab2-38,1,RBD,paired,5,17.21961007435913,2.8520734371522245
3634,Fab2-43,1,RBD,paired,4,3.767510936289387,7.090391107728395
3635,Fab2-51,1,NTD,paired,3,17.0785293805201,-1.2030841819538616
3636,Fab20,1,other,paired,4,-2.0239041036881056,0.5317434249010622
3637,Fab22,0,other,paired,0,-7.1188858371460775,-3.2882213327715784
3638,Fab4-20,1,RBD,paired,4,-1.6185274120254776,7.942560784467723
3639,Fab72,0,other,paired,0,-8.511833664090137,-4.646041524913678
3640,FC05,1,NTD,paired,7,8.097349205318546,0.04235028441583823
3641,FC11,1,RBD,paired,8,-7.34315317249772,0.985419772365006
3642,FD-11A,1,RBD,paired,3,24.790090151499268,-20.09068328687136
3643,FD-5D,1,RBD,paired,5,21.993276420451206,2.214247609695075
3644,FD20,1,RBD,paired,3,9.561748175519229,-2.4810093109418774
3645,FI-3A,1,RBD,paired,8,1.8409279047216285,5.7950513383961875
3646,FnC1t1p2_A5,1,RBD,paired,2,51.61744054886046,-6.066945321147737
3647,FnC1t2p1_D4,1,RBD,paired,1,-4.241266526154619,7.746013644984648
3648,Fu2,1,RBD,light_missing_or_single_chain,6,-13.586520729842027,-31.945920021808032
3649,G10,1,RBD,paired,4,-8.140278379532518,-3.053442916947129
3650,G12,1,RBD,paired,1,-4.7538650132387925,7.224508654205827
3651,GH-12,1,RBD,paired,2,42.433841829484834,-9.170892801065103
3652,Goike-N3-1,1,RBD,paired,3,19.230875769016684,-10.61027284180783
3653,H11-D4,1,RBD,light_missing_or_single_chain,6,-13.67261006385817,-31.66343144248168
3654,H11-H4,1,RBD,light_missing_or_single_chain,6,-13.465425377285998,-31.905560239993875
3655,H20,1,RBD,paired,1,-2.9114094799244867,8.248956750639433
3656,Hanke_C11,1,RBD,light_missing_or_single_chain,6,-12.090471610495293,-30.913076230535996
3657,Hanke_D4,0,RBD,light_missing_or_single_chain,6,-13.53808627085712,-32.25398213353575
3658,Hanke_D9,1,RBD,light_missing_or_single_chain,6,-12.245802952353916,-31.602906590423583
3659,Hanke_E11,1,RBD,light_missing_or_single_chain,6,-12.649845492380619,-30.468331284193283
3660,Hanke_F1,1,RBD,light_missing_or_single_chain,6,-13.155616618244467,-31.226444659289726
3661,Hanke_F12,1,RBD,light_missing_or_single_chain,6,-12.454311375094258,-29.9334703906253
3662,Hanke_G1,1,RBD,light_missing_or_single_chain,6,-12.81491113934479,-31.122915282881525
3663,Hanke_G2,0,RBD,light_missing_or_single_chain,6,-14.353612513876467,-32.8365406079109
3664,Hanke_G6,1,RBD,light_missing_or_single_chain,6,-12.547648639884663,-31.076611637399328
3665,Hauser_Ab16,1,RBD,paired,0,-8.277064621728305,-5.741660764078096
3666,Hauser_Ab17,0,RBD,paired,0,-5.1016995554438616,-1.0748740824416447
3667,Hauser_Ab19,0,RBD,paired,0,-4.726645278691476,-0.6903056922477259
3668,Hauser_Ab20,1,RBD,paired,0,-5.618529063614432,-3.022401441641373
3669,HbnC2t1p2_D9,1,RBD,paired,7,-4.243700200103202,15.336868192319587
3670,HbnC3t1p1_C6,1,RBD,paired,7,13.528280544837603,5.365688816141337
3671,HbnC3t1p1_F4,1,RBD,paired,1,-8.384108450607755,1.761757249655387
3672,HbnC3t1p1_G4,1,RBD,paired,4,7.515807636157897,1.9168857637091499
3673,HbnC3t1p2_B10,1,RBD,paired,4,1.6178013331688463,3.127354537350956
3674,HbnC3t1p2_C6,1,RBD,paired,4,7.433427179296182,1.5513610923868828
3675,HbnC4t1p1_D5,1,RBD,paired,7,-0.3853762549122926,8.358633405688835
3676,Hong-1B5,1,RBD,light_missing_or_single_chain,6,-14.519857990282969,-34.00153276170564
3677,Hong-7A3,1,RBD,light_missing_or_single_chain,6,-12.290925480306994,-30.013582307300403
3678,Hu_Clone2,1,RBD,paired,0,-4.026926567241654,-3.841169176175542
3679,Hu_Clone6,1,RBD,paired,0,-3.783240102875774,-6.562777840315246
3680,Huo_C1,1,RBD,light_missing_or_single_chain,6,-13.297377839346849,-32.35079164144489
3681,Huo_C5,1,RBD,light_missing_or_single_chain,6,-13.216932562695067,-32.26564191240303
3682,Huo_F2,0,RBD,light_missing_or_single_chain,6,-13.558005010711444,-30.937952333085768
3683,Huo_H3,1,RBD,light_missing_or_single_chain,6,-13.602125826420327,-31.703361691852788
3684,HUR58,1,RBD,paired,1,-9.962766231956342,4.135113853353285
3685,I14,1,RBD,paired,7,-3.7114185109914155,12.051606012579686
3686,I15,0,RBD,paired,7,3.470809301803464,9.455781201230565
3687,I21,0,RBD,paired,8,-11.799925848848737,5.646769763210573
3688,ION-300,1,RBD,paired,5,28.213329193362842,6.146888529621105
3689,ION-360,1,RBD,paired,4,-4.015274645203199,4.330707690984628
